date,cumulative_excess_return
2024-01-18,0.8966376588585063
2024-01-19,0.8984036969272609
2024-01-22,0.9054277565831348
2024-01-23,0.8962264388203662
2024-01-24,0.9084310835962155
2024-01-25,0.919106377622565
2024-01-26,0.9376277310512711
2024-01-29,0.9602141061291192
2024-01-30,0.9687512012554531
2024-01-31,0.9776674642410135
2024-02-01,0.9695298726914297
2024-02-02,0.9729924308550197
2024-02-05,0.9680230535662371
2024-02-06,0.9600004748207265
2024-02-07,0.9620714589768748
2024-02-08,0.9710482682681247
2024-02-19,0.9731409188734759
2024-02-20,0.9762251599247063
2024-02-21,0.9789867808067911
2024-02-22,0.9807528559359486
2024-02-23,0.978324730539162
2024-02-26,0.975025582492028
2024-02-27,0.9621494689978987
2024-02-28,0.9806946196952102
2024-02-29,0.966016273031898
2024-03-01,0.9613476397112217
2024-03-04,0.956077016535335
2024-03-05,0.9629585793401463
2024-03-06,0.9644575837645006
2024-03-07,0.993610331064982
2024-03-08,0.9874659172697415
2024-03-11,0.9731256309940532
2024-03-12,0.9657089461633543
2024-03-13,0.9629208442728168
2024-03-14,0.972927395478042
2024-03-15,0.9789408297399909
2024-03-18,0.9722552562880586
2024-03-19,0.968807760488672
2024-03-20,0.9659659829139038
2024-03-21,0.9721482581052667
2024-03-22,0.9731887330137721
2024-03-25,1.0006552347489786
2024-03-26,1.0147400610005004
2024-03-27,1.040442629635101
2024-03-28,1.030194753994337
2024-03-29,1.0457237240560535
2024-04-01,1.0362296590663878
2024-04-02,1.0457361100327485
2024-04-03,1.0550996087042201
2024-04-08,1.0747519952729987
2024-04-09,1.0574625269806601
2024-04-10,1.0766533858247578
2024-04-11,1.0901236158964922
2024-04-12,1.0963208759276064
2024-04-15,1.1125117533576767
2024-04-16,1.1444204138975782
2024-04-17,1.1213132008646727
2024-04-18,1.1260533101727401
2024-04-19,1.151678339919612
2024-04-22,1.1421686064271808
2024-04-23,1.1289184116014948
2024-04-24,1.118434204347866
2024-04-25,1.12292241185384
2024-04-26,1.0875156680341256
2024-04-29,1.063321525176657
2024-04-30,1.0796522620046942
2024-05-06,1.0761257276688205
2024-05-07,1.0669852179086448
2024-05-08,1.0762969105978293
2024-05-09,1.0692342392536767
2024-05-10,1.0856801096143114
2024-05-13,1.1015921741346673
2024-05-14,1.1053343881823992
2024-05-15,1.1049788117390467
2024-05-16,1.1105023042090978
2024-05-17,1.1106108705584323
