date,excess_return
2022-01-04,0.012298551604325324
2022-01-05,0.018317771165769756
2022-01-06,0.0012194144129320976
2022-01-07,0.014430549142738813
2022-01-10,0.002125719168907928
2022-01-11,0.010944443517639357
2022-01-12,-0.01034519786447203
2022-01-13,0.01210126530605081
2022-01-14,-0.011372567341625946
2022-01-17,-0.006001403586998362
2022-01-18,0.0018700445840402475
2022-01-19,0.008066451379483064
2022-01-20,0.008748147077845114
2022-01-21,0.004984652177666825
2022-01-24,-0.007823471488922573
2022-01-25,0.002770568566134236
2022-01-26,-0.00026092832658789123
2022-01-27,0.007918848586509077
2022-01-28,0.006680510916763108
2022-02-07,0.007103650292186719
2022-02-08,0.01211498411322837
2022-02-09,-0.0037912987951682583
2022-02-10,0.0052912566068060276
2022-02-11,0.007856845264140625
2022-02-14,-0.0007555563878073768
2022-02-15,-0.011719959424970448
2022-02-16,0.004745414438988435
2022-02-17,-0.004369481567676823
2022-02-18,-0.00023631526608985373
2022-02-21,-0.0029669123954036342
2022-02-22,0.0017537583850847386
2022-02-23,-0.011139306036065139
2022-02-24,-0.0021180133990228887
2022-02-25,-0.002700270131597892
2022-02-28,-0.002868244835515388
2022-03-01,-9.371358413329763e-05
2022-03-02,0.007838112272786591
2022-03-03,0.012971784718740718
2022-03-04,0.0031071538729485868
2022-03-07,0.005851589036827942
2022-03-08,-8.944115340819633e-05
2022-03-09,-0.010625573554657777
2022-03-10,-0.003715634102003456
2022-03-11,0.004265532922668489
2022-03-14,0.0061734423219497936
2022-03-15,0.00016317211300516006
2022-03-16,-0.0019293248169425805
2022-03-17,-0.006808460489596945
2022-03-18,0.007335178237380499
2022-03-21,-0.0007940154584753125
2022-03-22,0.005358914556858222
2022-03-23,-9.628053769580286e-05
2022-03-24,0.00011294468943779138
2022-03-25,0.008389591732292074
2022-03-28,0.006378362408156328
2022-03-29,-0.0024721348434943954
2022-03-30,-0.006769735705722483
2022-03-31,0.011690234442822231
2022-04-01,0.0036117025365097555
2022-04-06,0.020546589734951635
2022-04-07,-0.000544299816808832
2022-04-08,0.0019315999942000255
2022-04-11,0.00884221398335174
2022-04-12,0.005183971778389499
2022-04-13,0.002679011348014926
2022-04-14,-0.006618587493861256
2022-04-15,0.0037110385775974606
2022-04-18,-0.006237062056828873
2022-04-19,0.005826904400115697
2022-04-20,0.008445537046179835
2022-04-21,0.003783878495070323
2022-04-22,0.006223583510244369
2022-04-25,0.007122225973479224
2022-04-26,0.004894134268702261
2022-04-27,-0.0034044468688295805
2022-04-28,-0.0035307122706658006
2022-04-29,7.858019849044288e-05
2022-05-05,-0.005795119820957114
2022-05-06,0.000549684973784928
2022-05-09,0.007254704132273935
2022-05-10,-0.0022848367772640974
2022-05-11,0.0005532250852664049
2022-05-12,0.005546750990693719
2022-05-13,-0.0014149411997645862
2022-05-16,-0.0007388544258304496
2022-05-17,-0.005142778117578618
2022-05-18,0.0025194273939186562
2022-05-19,-0.005163392759257274
2022-05-20,0.0006193027535696151
2022-05-23,0.0019042718678565825
2022-05-24,0.004135939732115538
2022-05-25,0.007378000337962561
2022-05-26,0.001215649675638948
2022-05-27,0.0005907106982790918
2022-05-30,-0.0009703294267466443
2022-05-31,-0.00259196096457511
2022-06-01,0.0008777853202550634
2022-06-02,-0.004258552551265784
2022-06-06,-0.00876579079793811
2022-06-07,-0.0005165627536371126
2022-06-08,-0.0006298017385505312
2022-06-09,0.011441630482452673
2022-06-10,0.00015071013825679392
2022-06-13,-0.007258455868871632
2022-06-14,0.005809028772963268
2022-06-15,0.00937493472952212
2022-06-16,-0.0034894876678210882
2022-06-17,-0.00881031051330813
2022-06-20,0.002062071583957562
2022-06-21,0.006958606966153731
2022-06-22,-0.0006713507623304201
2022-06-23,-0.004107715080130593
2022-06-24,-0.008972615212619276
2022-06-27,-0.0051962495863326534
2022-06-28,0.001775992821142672
2022-06-29,0.01074045021620835
2022-06-30,-0.009573906296866342
2022-07-01,0.006792222084306291
2022-07-04,-0.008095868686026807
2022-07-05,-0.0034510104324999317
2022-07-06,-7.013317506515327e-05
2022-07-07,-0.0035527977742394684
2022-07-08,0.010961186409147923
2022-07-11,0.004103236857376257
2022-07-12,0.00399441369088733
2022-07-13,-0.0014015046567742023
2022-07-14,-0.0048853963105598515
2022-07-15,0.0009475038193577623
2022-07-18,0.0015879982197510632
2022-07-19,0.006346252302120365
2022-07-20,-0.0045410720573479625
2022-07-21,0.00412033667116425
2022-07-22,0.004523770688149072
2022-07-25,-3.96398625044384e-05
2022-07-26,-0.003184966315866553
2022-07-27,-0.00541397008577548
2022-07-28,0.00033682413058545423
2022-07-29,-0.0012285265416761282
2022-08-01,-0.007380815841105243
2022-08-02,-0.0013907785354453242
2022-08-03,-0.0015377138806452605
2022-08-04,0.0016230642703643425
2022-08-05,0.000931130389182386
2022-08-08,-0.006304751248998337
2022-08-09,-0.005128359695981271
2022-08-10,0.0010891088612690748
2022-08-11,0.0077515554369427635
2022-08-12,0.0077369305449139746
2022-08-15,-0.008069402895998494
2022-08-16,-0.003092853786338079
2022-08-17,0.0024941214486567235
2022-08-18,-0.006204748366073475
2022-08-19,0.010746326297367121
2022-08-22,-0.005743356808415628
2022-08-23,0.004090929631593799
2022-08-24,0.013466548243644341
2022-08-25,0.0041057983776166904
2022-08-26,0.003346308602077438
2022-08-29,0.003589285314122921
2022-08-30,0.009582149792193994
2022-08-31,0.012679885359300513
2022-09-01,0.0023266430310925268
2022-09-02,-0.001070367212022414
2022-09-05,0.0011004155587133297
2022-09-06,-0.00714698606711289
