date,cumulative_excess_return,alpha158,alpha360
2022-05-27,0.2312222989164463,0.056498684790389,0.08242762084615407
2022-05-30,0.2348740783234744,0.059470649507484596,0.0821309180751828
2022-05-31,0.2341325971999439,0.05421173345311803,0.07968953659625488
2022-06-01,0.2361545831535954,0.05782120091318199,0.08305193490044371
2022-06-02,0.2335822605512776,0.05503002284962055,0.08099008698514143
2022-06-06,0.2238555440195093,0.04656366936705569,0.07191843347140825
2022-06-07,0.2263418577109766,0.043999139391768693,0.06987297360127132
2022-06-08,0.2257905123771963,0.04146239713875044,0.06787531663593582
2022-06-09,0.2348890519895232,0.04859691597641125,0.077074402570662
2022-06-10,0.230680260598409,0.04553613024061476,0.07306665726107453
2022-06-13,0.2222580429725575,0.03925012321836241,0.06787931263963709
2022-06-14,0.2307366568491353,0.04059563801671606,0.07072068018038613
2022-06-15,0.2420146664177171,0.05412360400685112,0.08228800968155192
2022-06-16,0.2342050245783746,0.05265780368062756,0.08088683780462769
2022-06-17,0.2233229125624634,0.041468429212205615,0.07357386327166027
2022-06-20,0.2209327011917281,0.04321676249172346,0.07391889348597358
2022-06-21,0.2306884777055438,0.05091481070094783,0.08325364011399938
2022-06-22,0.2327542491490322,0.05115767281197048,0.08244176409482207
2022-06-23,0.2264616959452436,0.045149452284281244,0.07602846007104791
2022-06-24,0.2204698087349161,0.037268837551275524,0.07173685270139774
2022-06-27,0.2180838301826149,0.035110006599957666,0.06686307689474247
2022-06-28,0.2176288371702195,0.035468487405527105,0.06583374142360121
2022-06-29,0.2289152382643007,0.04522937278593875,0.07657113349793288
2022-06-30,0.2196854900380571,0.03800105763277961,0.06768043931251255
2022-07-01,0.2221759124150941,0.04006069726575068,0.07145440932791547
2022-07-04,0.2114348617709793,0.035052098721864766,0.060602841213063696
2022-07-05,0.2083682747055442,0.03771195190031018,0.06091166122333047
2022-07-06,0.212516873343854,0.03885022101654201,0.06155840923532119
2022-07-07,0.2068501526664765,0.035968971079694434,0.05627585850701755
2022-07-08,0.218960059065318,0.04487788888598554,0.06821211383230352
2022-07-11,0.2318213394903918,0.048508232100609616,0.07262257796328364
2022-07-12,0.2392908551317267,0.058071828816752324,0.08040655149631504
2022-07-13,0.2392491901565867,0.058019049957029445,0.07804299302442752
2022-07-14,0.232504541779863,0.05113681611694476,0.06747729742389796
2022-07-15,0.231422239094015,0.04701126985708193,0.06570147455783948
2022-07-18,0.2288213389642543,0.053251537480209166,0.06587429981905335
2022-07-19,0.2349522418022482,0.06287646256589263,0.0747970208951867
2022-07-20,0.2337671618718004,0.06576879099315458,0.07577923691247634
2022-07-21,0.239436986191567,0.07126075636934259,0.08136014405972536
2022-07-22,0.2464102397427954,0.07701111654621062,0.08676756528545382
2022-07-25,0.2522185431178436,0.0781009999329858,0.09335069131342544
2022-07-26,0.2476338119416097,0.07622979486154136,0.09024700692659571
2022-07-27,0.2415410242392632,0.07031446697893573,0.08470567683139896
2022-07-28,0.2436507816687172,0.07493872338269902,0.08532453269729157
2022-07-29,0.246083819726711,0.074332584065679,0.08578729198648438
2022-08-01,0.2320044222932775,0.06529187144131288,0.07503648270352836
2022-08-02,0.2315303588909925,0.059709187351812965,0.0715638330037407
2022-08-03,0.2307496151269237,0.05935710926169602,0.0712571486062652
2022-08-04,0.2302418560354595,0.06277151629507727,0.07565899991307923
2022-08-05,0.2291384553195887,0.06742176689713686,0.07736287581140311
2022-08-08,0.2193720563001091,0.059880013838264246,0.07106040746162323
2022-08-09,0.213641950091421,0.05269163505589236,0.06624711637940917
2022-08-10,0.216236991677343,0.051685165866315774,0.06576887852996971
2022-08-11,0.2248280026668023,0.0603039634179765,0.07112248862542403
2022-08-12,0.2343404514539047,0.06911489534010418,0.07899475930033772
2022-08-15,0.2252980114099838,0.06149232122188075,0.0725987497874605
2022-08-16,0.2227876524560788,0.056792222888129684,0.0712927002368684
2022-08-17,0.222601240674223,0.05865933976284854,0.07193193068230719
2022-08-18,0.2146013427047317,0.05360823241802071,0.068047913080173
2022-08-19,0.2296369519613736,0.06375370915281109,0.0788000546135903
2022-08-22,0.2221658654457803,0.05840846328361238,0.07344131728705228
2022-08-23,0.226108043063923,0.05784847275213911,0.0746259142355401
2022-08-24,0.2438582064611052,0.06967474427637876,0.08791786291711845
2022-08-25,0.2484768066682863,0.07424782429360777,0.09232305656718265
2022-08-26,0.2512348358004839,0.07635792888840687,0.09657717219529305
2022-08-29,0.2542029218274084,0.07807198203381116,0.10017425240345323
2022-08-30,0.2661983124416458,0.08716486076116148,0.11093669271259832
2022-08-31,0.2791657812142007,0.10263569645854087,0.1248363370555039
2022-09-01,0.2833950462200481,0.10507681558583726,0.12814602515678097
2022-09-02,0.2823462385119093,0.10417308344376974,0.12870919121249402
2022-09-05,0.2833743014791825,0.09792909595774679,0.12377260491568576
2022-09-06,0.2788665216987582,0.0880355995529154,0.11866564167621774
2022-09-07,0.2745796545320016,0.08360210176777949,0.11567590513316528
2022-09-08,0.2801742267792706,0.08546953038584615,0.1185395207709985
2022-09-09,0.277994240639368,0.08612059230765334,0.11835363533262933
2022-09-13,0.2787109366965583,0.08622012679534374,0.12144866653491393
2022-09-14,0.2798732677978661,0.0851259899092296,0.12139599843027216
2022-09-15,0.2973162237345048,0.10212053625787654,0.13284375467647314
2022-09-16,0.2939257710026006,0.10169887716066772,0.1325788735324176
2022-09-19,0.2947322179404315,0.09429615848513895,0.12957686822667291
2022-09-20,0.2911568466154859,0.09136985045553758,0.12778615407521499
2022-09-21,0.2995840683512376,0.09717831337755789,0.1352445701508418
2022-09-22,0.2970992646230841,0.0922539625888501,0.13109791742712695
2022-09-23,0.3021209948875469,0.09622298360150627,0.13789115261967688
2022-09-26,0.2983094889639996,0.08608544067526447,0.13033074181978366
2022-09-27,0.2956672734470116,0.08910708134395051,0.13298570368883333
2022-09-28,0.3028924781456399,0.0955299985258733,0.14352716289946033
2022-09-29,0.2967370104890747,0.0850975534587941,0.13427574866198944
2022-09-30,0.3034340689805246,0.09184812735162695,0.14040754316676374
2022-10-10,0.3066936077105366,0.09509086699945635,0.14415587181650769
2022-10-11,0.3092743333582446,0.09656977986172732,0.14759791621431306
2022-10-12,0.3165411269010256,0.09880813619891327,0.15252034975994921
2022-10-13,0.3158865001539364,0.10195656224041416,0.15564738364129527
2022-10-14,0.3103518635794582,0.09038838752864753,0.1446307094807906
2022-10-17,0.3156763461471372,0.09047303843474164,0.14427220307896427
2022-10-18,0.3144892266397943,0.08524356990600723,0.14313802597349157
2022-10-19,0.3205169842800464,0.08764026299919969,0.14733184729229487
2022-10-20,0.3272769413434198,0.08984689333767193,0.1518558501898717
2022-10-21,0.3253226505734412,0.0882812770505168,0.14956526450452623
2022-10-24,0.3235161743222914,0.0832497985624907,0.14515401867236744
2022-10-25,0.3268224630854608,0.08110963326263221,0.14245783275348622
2022-10-26,0.3302808882588646,0.07434488116875038,0.14202920037698208
2022-10-27,0.3459371039715098,0.08224983826185261,0.15664702836196298
2022-10-28,0.3453491686006988,0.08108731502613464,0.1550968272778097
2022-10-31,0.3487047461476971,0.08223534652535158,0.1581621819483403
2022-11-01,0.3496664871361605,0.08803001364443674,0.15932885291718057
2022-11-02,0.3420449001165657,0.08415953162517442,0.15222500858021348
2022-11-03,0.3368035884247391,0.08138155834141658,0.1482891417906167
2022-11-04,0.3287742953434762,0.07227590469126266,0.1405691802447444
2022-11-07,0.3325858014313718,0.07628570681757951,0.14552068619032288
2022-11-08,0.3321788681216453,0.07528125895320503,0.14455532390708803
2022-11-09,0.3334830053896072,0.076261608069085,0.1446349804940723
2022-11-10,0.3448155921501032,0.08626468245766561,0.1562830093850207
2022-11-11,0.3490059356358825,0.08971722186366371,0.1590037771950208
2022-11-14,0.3526576689743266,0.0959354944783617,0.1634798449752215
2022-11-15,0.3424968816036382,0.0903989714572595,0.1553080090422334
2022-11-16,0.3454436314031646,0.09297705897304165,0.16001461886289015
2022-11-17,0.3494397349042228,0.09615160453236848,0.16044474147595533
2022-11-18,0.3498876340738892,0.09739981241670015,0.16261502042537535
2022-11-21,0.3415047257433261,0.09044004318910792,0.15421102133161435
2022-11-22,0.366860657937226,0.10914407005488314,0.1747584074142301
2022-11-23,0.3748592611440957,0.11568468758701145,0.18275245706047993
2022-11-24,0.3701800995735602,0.11090998962581722,0.1766826104623047
2022-11-25,0.3927892919263311,0.1267000012327868,0.19185817590775733
2022-11-28,0.3933043738757877,0.1266973946552239,0.19023724143338328
2022-11-29,0.3942603636373685,0.1284540642744021,0.19181383704627097
2022-11-30,0.3911533719383018,0.12781546885195505,0.19094201328492133
2022-12-01,0.3851529370211419,0.12445359509784093,0.190266219789611
2022-12-02,0.3898378357586487,0.12708981527146634,0.19331187135600314
2022-12-05,0.4097750975180045,0.13741143365213615,0.20356457997208377
2022-12-06,0.4032533668763782,0.13401896982168338,0.1994881228862153
2022-12-07,0.4018147984263966,0.13238429722272027,0.19560734351511244
2022-12-08,0.4015840629090568,0.12913656331382284,0.19200582423010149
2022-12-09,0.3934588492972088,0.1287386545463276,0.1907457749328081
2022-12-12,0.3883886282123838,0.13028007732080948,0.19174000111215772
2022-12-13,0.4022967136325075,0.13593550251667286,0.1970727454512209
2022-12-14,0.4023724664730264,0.13541377551385314,0.1975003748339983
2022-12-15,0.3932963979098134,0.13394435250654557,0.1950356034712093
2022-12-16,0.3989702050967563,0.1340614998303229,0.195975389783406
2022-12-19,0.4003492528461352,0.13557827365550956,0.19633849376015733
2022-12-20,0.4067867136395748,0.14453052250082732,0.20405724264032976
2022-12-21,0.4095581994641193,0.14327565201769565,0.20581733994977602
2022-12-22,0.4140584834352794,0.14442125662105676,0.20719076181847873
2022-12-23,0.4203647889527433,0.1504762013840364,0.21499631045217926
2022-12-26,0.4049550782945725,0.14215669964895272,0.20784018419109573
2022-12-27,0.4059932594417226,0.1397371375162857,0.2040862062399622
2022-12-28,0.4052831648208512,0.13888061331964408,0.20109964236165112
2022-12-29,0.3983442218002084,0.13534725607059017,0.19710294781595317
2022-12-30,0.4072942291201684,0.1378408956016013,0.20387026907193895
2023-01-03,0.3999677159666743,0.13763392297627064,0.20609273586706678
2023-01-04,0.4009479759383276,0.14084986314732295,0.20814443597033438
2023-01-05,0.399897003774242,0.13927328126800775,0.20692200112285875
2023-01-06,0.3909161967650592,0.13610165804969077,0.20369286680115173
2023-01-09,0.3956551147306442,0.1356573378855772,0.20673417563401375
2023-01-10,0.3936727196916567,0.12891068333711742,0.20267160353650437
2023-01-11,0.3987239180406674,0.13179985810286188,0.21223787293677887
2023-01-12,0.4035530017007653,0.1326932719233822,0.21407308812576775
2023-01-13,0.4086093180388339,0.1344198848657907,0.2152160016269553
2023-01-16,0.411454785732761,0.13620071304198111,0.2167665286282987
2023-01-17,0.4131843380980993,0.13609012530081888,0.2157610525873066
2023-01-18,0.4162146626232195,0.13612625996314942,0.2167854960379254
2023-01-19,0.4130958954026993,0.13300609707979394,0.21433225032474668
2023-01-20,0.4156272403338843,0.13377639912352146,0.2188778910836502
2023-01-30,0.4169840110101879,0.1351628139535146,0.21690362497794857
2023-01-31,0.4205745309021438,0.1392498982826167,0.218252709187712
2023-02-01,0.4179081251063812,0.13562601695381837,0.21307337840371754
2023-02-02,0.4182264314637445,0.13350359883334018,0.20983475186841938
2023-02-03,0.4192440833792306,0.13231735125856248,0.20805875278044628
2023-02-06,0.4284101200521828,0.14321343229284267,0.21768703619809315
2023-02-07,0.4313607755411417,0.14571484690830672,0.21857010868779847
2023-02-08,0.4329411314718516,0.1470820023621009,0.22147938850892457
2023-02-09,0.4269109189782258,0.14014206017969144,0.21420382420278528
2023-02-10,0.4345697221339923,0.14986396164419946,0.2216994511892063
2023-02-13,0.4299339581424195,0.14758141759753207,0.2184849253811465
2023-02-14,0.4311653009110348,0.14632630021729542,0.21730256147670435
2023-02-15,0.4295675891407244,0.14382276589125165,0.21545937104255453
2023-02-16,0.4328303156332092,0.14713607817944507,0.21923295649084906
2023-02-17,0.445154391863142,0.1529936630670865,0.2267424139756844
2023-02-20,0.4417733652992932,0.15057789878276817,0.225662609271428
2023-02-21,0.4428760764252426,0.15305356599798015,0.2263847704131301
2023-02-22,0.4429840877246329,0.15280805984902868,0.22600585678461704
2023-02-23,0.4444160906829419,0.1574661233186121,0.2294291888171256
2023-02-24,0.4438931941911792,0.15578569183078805,0.22992732755487877
2023-02-27,0.4460150487030934,0.15547265934967092,0.2300653910200967
2023-02-28,0.4458667582714457,0.15744470677699218,0.23121266464969858
2023-03-01,0.4445314419148349,0.1563099363190954,0.2299715396251374
2023-03-02,0.4596667210690162,0.1615305313421087,0.23611868956488347
2023-03-03,0.4691534873138641,0.1672266033665779,0.24080337156828557
2023-03-06,0.4690779933079629,0.1691603015195966,0.2380393583853142
2023-03-07,0.4819980427068191,0.17217153811967711,0.24581231577635076
2023-03-08,0.4806188085132286,0.1712467672599154,0.24257120759360662
2023-03-09,0.4828645661398609,0.1690850144075684,0.24613633207263663
2023-03-10,0.4796243182411348,0.1691930539143811,0.2482456838279734
2023-03-13,0.4792841785260626,0.16334917259273718,0.2408457674281519
2023-03-14,0.481551372107865,0.16105025670425577,0.2392662846095246
2023-03-15,0.4953220608617392,0.16599155218778128,0.24505268590849116
2023-03-16,0.4952128209265518,0.1693578680348249,0.24938198962781644
2023-03-17,0.5029722166770809,0.1705442108676143,0.24978758159656111
2023-03-20,0.4999832934733976,0.1726843479497191,0.24939598871012492
2023-03-21,0.484545364248089,0.1689661677257981,0.24801876278556345
2023-03-22,0.4833933759011677,0.1643452463708175,0.2455803647535122
2023-03-23,0.4753333834749667,0.1614810831605782,0.2404721170389279
2023-03-24,0.4745133954689191,0.16218028994262612,0.2408110644410819
2023-03-27,0.4634048208439689,0.1627459307544432,0.24123987201741515
2023-03-28,0.4691218290762062,0.1654796775395091,0.24560864212182554
2023-03-29,0.4644153565688826,0.16222523857454552,0.24435313765955047
2023-03-30,0.4612445911786671,0.1667920395558815,0.2454129291393774
2023-03-31,0.4555635567562623,0.16151823343546945,0.23941204127366067
2023-04-03,0.4454166447263366,0.15592579288799757,0.2345359598123633
2023-04-04,0.4457771628987432,0.15158516217125406,0.23044915499637875
2023-04-06,0.4394708494666464,0.14187988502498916,0.22120363153128886
2023-04-07,0.4359273701122947,0.14170386725959938,0.21612107030955907
2023-04-10,0.4484684712413151,0.15369336608459627,0.22323607519104494
2023-04-11,0.445499991458788,0.15574485537670846,0.22302226288948646
2023-04-12,0.4429966928289612,0.15006800805320575,0.21659769012071317
2023-04-13,0.4547278812431805,0.15732545842170276,0.22401944262076512
2023-04-14,0.4468467429338016,0.14990880563368436,0.22005592089201054
2023-04-17,0.4565080062360811,0.15619960269275368,0.23012560460704323
2023-04-18,0.4578837746025037,0.15768958210757256,0.22809508162472403
2023-04-19,0.460900114404944,0.15411653916573265,0.2256778306352032
2023-04-20,0.4553142493195068,0.14466035465657612,0.2185584310271993
2023-04-21,0.4726306127685629,0.15439361417642505,0.22776147435957728
2023-04-24,0.483211346951095,0.15213080893663178,0.22505324037191943
2023-04-25,0.5054505259710496,0.158274130254352,0.2231667156466648
2023-04-26,0.4967851481883767,0.16156657747418968,0.22693185759025347
2023-04-27,0.5012239332490791,0.1697731883853424,0.22806342575784821
2023-04-28,0.510364044619319,0.1679133413932139,0.22813086017322948
2023-05-04,0.5310284223686228,0.16611420557196466,0.2215228307780095
2023-05-05,0.5473152974719009,0.17083387102636438,0.22505918750376197
2023-05-08,0.560309868205199,0.17869036915769665,0.22730943162678918
2023-05-09,0.5795310837111283,0.19068647456262866,0.23740412134114375
2023-05-10,0.5777528284921507,0.19221293753278768,0.24168326400531392
2023-05-11,0.5815272866852303,0.1980020894893988,0.24596458955163936
2023-05-12,0.5872612996042532,0.20032754223405247,0.24811110245650192
2023-05-15,0.57894068426917,0.19904088824697874,0.2471170005510812
2023-05-16,0.5810408218166008,0.19902622764697342,0.24960453231342705
2023-05-17,0.5767649290680481,0.19673446240294856,0.24735461069211517
2023-05-18,0.5731561985308773,0.19215081930035272,0.24143177703223873
2023-05-19,0.5640913883938714,0.18852383278906548,0.2421123277869095
2023-05-22,0.5689218714623736,0.19277276692941903,0.24458805717117715
2023-05-23,0.5660264718267829,0.1972920840040786,0.247399050491236
2023-05-24,0.5662098235380684,0.1957273983099439,0.24609701552569563
2023-05-25,0.567642859539492,0.19089438579805695,0.2434399357719612
2023-05-26,0.5694733956285225,0.1840503138932177,0.24185167367220872
2023-05-29,0.5815109842446797,0.18118736412363767,0.24393281557586732
2023-05-30,0.5824445050772531,0.17082776880265826,0.2381874118148568
2023-05-31,0.584701896563893,0.16625276652923549,0.23464247116692838
2023-06-01,0.5797349386666759,0.16634995368811079,0.23462386924422618
2023-06-02,0.5762463286902431,0.1705622892052332,0.24236993354449332
2023-06-05,0.5777321520790477,0.16840703011446534,0.24118504120312223
2023-06-06,0.5810617304533596,0.1751108020881309,0.24732537750958183
2023-06-07,0.5866431142439641,0.1712629904284233,0.24763780730838847
2023-06-08,0.6008312936345173,0.18029202745068962,0.2616465920555786
2023-06-09,0.5917532663901239,0.17000717610106708,0.2517168623073738
2023-06-12,0.586167031965803,0.16845875838438995,0.2504676153116343
2023-06-13,0.5852828731167368,0.16227159823940696,0.2450927470207982
2023-06-14,0.5817241317043709,0.1629026842087633,0.24295427649010937
2023-06-15,0.5800430423647092,0.16525292998601016,0.24396955813493948
2023-06-16,0.5706086759000868,0.1575619100878045,0.23826893304068975
2023-06-19,0.5665630353331939,0.15003881421773646,0.23234818949506342
2023-06-20,0.5611413236611011,0.14483036564176155,0.22668592910688146
2023-06-21,0.5818278250715365,0.1589101202565859,0.2421440982381189
2023-06-26,0.5920185732813965,0.16384443110956282,0.2498582947561785
2023-06-27,0.5962039515800819,0.16643452459253516,0.25571681220784437
2023-06-28,0.5996723786092182,0.17082527927978286,0.2622076388357235
2023-06-29,0.6000642693098353,0.16842143827286238,0.2590758265948434
2023-06-30,0.5999422632611318,0.17082641113534458,0.2608761251478404
2023-07-03,0.6022256802490631,0.1744217122087801,0.2661564925953741
2023-07-04,0.596193305741409,0.17278026074083597,0.2612592613738278
2023-07-05,0.6021205394127489,0.1814889364475658,0.27082310283008026
2023-07-06,0.6050525861587011,0.1831862736778027,0.27194315533103364
2023-07-07,0.6233787118118044,0.19566308795504628,0.28558028876184616
2023-07-10,0.6211741045412971,0.19458758750570637,0.28336414312110314
2023-07-11,0.6161042129904752,0.1939455637480998,0.2806286975745138
2023-07-12,0.6228347578795652,0.19874197338547006,0.2841446217422279
2023-07-13,0.6180357199147655,0.19649018598572332,0.2796291930177639
2023-07-14,0.6199688635178899,0.19638960258713056,0.28113719111374325
2023-07-17,0.6182117100229574,0.19608803345618053,0.2801623951524481
2023-07-18,0.6253766655835986,0.19895858225265006,0.28524676461576837
2023-07-19,0.6350415259857949,0.2038671808707102,0.291464226621333
2023-07-20,0.64443857676698,0.21133933225270152,0.2995538272350624
2023-07-21,0.6494784032821714,0.2151769320045076,0.3029499330032108
2023-07-24,0.6525790666240836,0.2155245135266688,0.3095583922733831
2023-07-25,0.6593555423711603,0.21909898024583208,0.3114469325296685
2023-07-26,0.6720499837649891,0.22186325347463254,0.3126202557678399
2023-07-27,0.6866257926053456,0.22705638949643792,0.3198373377905097
2023-07-28,0.7045107241483666,0.23372630106289338,0.3195532683421205
2023-07-31,0.7087653748684586,0.2334491386594073,0.31908964569338183
2023-08-01,0.709163012158011,0.22770312860101227,0.31613998689908285
2023-08-02,0.7079564251080512,0.2318415531071838,0.3169360641175991
2023-08-03,0.7108649528760194,0.22819419723498324,0.3140077255788747
2023-08-04,0.7029699964470191,0.22389626638614124,0.30764156143719923
2023-08-07,0.7009932707094677,0.22316613342593805,0.30883817203897235
2023-08-08,0.7005485211043117,0.22207992111631758,0.3092525453387329
2023-08-09,0.7059030729392108,0.22554587885272892,0.3110424724293759
2023-08-10,0.7095249649883377,0.2295862419173904,0.31260271426050723
2023-08-11,0.7158055391725846,0.2314227868474077,0.31520755265384826
2023-08-14,0.7141706532808769,0.2276228577642916,0.31248267337357594
2023-08-15,0.7255930311643084,0.2278875597783998,0.31383808654349865
2023-08-16,0.7369807993515567,0.2305036066256294,0.3170528644082906
2023-08-17,0.7334753103164773,0.2332706751442526,0.3175733394190705
2023-08-18,0.7477979452176533,0.2422189380651767,0.32721710474721855
2023-08-21,0.7523687373620132,0.2449038698457,0.32943738686123547
2023-08-22,0.7455208746581565,0.23660520249744055,0.32360355737915736
2023-08-23,0.7619975937770065,0.242811002780156,0.32730857617322884
2023-08-24,0.7452686775381665,0.23325666116833954,0.32131907213467814
2023-08-25,0.7584738549835499,0.23788905457024834,0.3241286406074495
2023-08-28,0.7677727649266819,0.23392523394343256,0.3193286186395419
2023-08-29,0.7514126525362075,0.2361624251324992,0.3221372641033049
2023-08-30,0.7477811692139678,0.23408460722093327,0.3260552150395841
2023-08-31,0.7517454600650704,0.23361919005356802,0.32809338390658804
2023-09-01,0.7542656687768277,0.23780161005630562,0.3320064573459489
2023-09-04,0.7559638644926567,0.241421023787046,0.3357763989408047
2023-09-05,0.7606265521859936,0.24890593482256818,0.33820645993278453
2023-09-06,0.7609851125115004,0.2543279944902346,0.34095856394960244
2023-09-07,0.7663176210415208,0.25547874083514,0.3385704455311014
2023-09-08,0.7613425768345954,0.25289531920502206,0.33619116234759083
2023-09-11,0.7676265990310995,0.2586269544871891,0.3406269142876466
