date,excess_return
2022-01-04,0.012967205421912372
2022-01-05,0.015316624371294977
2022-01-06,0.003417860251115546
2022-01-07,0.015296846479846526
2022-01-10,0.0030649180200524716
2022-01-11,0.006849299149745
2022-01-12,-0.008061500214141887
2022-01-13,0.011133178063689474
2022-01-14,-0.011078595544949757
2022-01-17,-0.006269161181204489
2022-01-18,0.0028862986214572436
2022-01-19,0.00820612231391465
2022-01-20,0.009643787213067061
2022-01-21,0.0053851963758902634
2022-01-24,-0.009985110078842683
2022-01-25,0.003837395807604886
2022-01-26,-0.0002838394931592049
2022-01-27,0.010227123215695468
2022-01-28,0.007666855768494009
2022-02-07,0.007211215813773524
2022-02-08,0.017423299398821885
2022-02-09,-0.0076758461852038575
2022-02-10,0.00765918281834099
2022-02-11,0.009445395334620325
2022-02-14,-0.0021756526270883805
2022-02-15,-0.01522845515812144
2022-02-16,0.003940158967460077
2022-02-17,-0.003683612232609653
2022-02-18,0.002475820811569565
2022-02-21,-0.004304183375330882
2022-02-22,0.0022868367230853264
2022-02-23,-0.014660803985052071
2022-02-24,-0.0023948099635966967
2022-02-25,-0.0019873857805373972
2022-02-28,-0.00078645910872138
2022-03-01,3.4113888915298794e-05
2022-03-02,0.00832836412992186
2022-03-03,0.015125306958339699
2022-03-04,-0.00019593142848813434
2022-03-07,0.01022989840347707
2022-03-08,0.007414659949952183
2022-03-09,-0.00858299278560454
2022-03-10,-0.007112650109875482
2022-03-11,0.0029390591366500476
2022-03-14,0.005779766860761033
2022-03-15,0.001862595200122591
2022-03-16,-0.0014401180893730578
2022-03-17,-0.0037780124336999374
2022-03-18,0.0008054039571709099
2022-03-21,-0.002960127933134294
2022-03-22,0.0018701558759927918
2022-03-23,-0.0005190624541248311
2022-03-24,-0.0042760753879842305
2022-03-25,0.011478918345733625
2022-03-28,0.00565671069529749
2022-03-29,-0.0034202240150642002
2022-03-30,0.00012694384832332044
2022-03-31,0.013494529113668123
2022-04-01,0.006999603417175343
2022-04-06,0.012282672090079843
2022-04-07,0.0010182733620385462
2022-04-08,0.0015933478568565882
2022-04-11,0.009469378686834283
2022-04-12,0.0031310573861796894
2022-04-13,-0.00014727054150146223
2022-04-14,-0.008294436204744248
2022-04-15,0.0034698985160135512
2022-04-18,0.0017317603861967464
2022-04-19,0.0010241674806915958
2022-04-20,0.009366718691895919
2022-04-21,0.0015258866996168447
2022-04-22,0.004098931604937943
2022-04-25,0.004118129818745964
2022-04-26,0.0071174648133184295
2022-04-27,0.0013547345736719025
2022-04-28,-0.01270835390756249
2022-04-29,0.0048660105739588965
2022-05-05,0.0012331176290836356
2022-05-06,0.006168787150599033
2022-05-09,-0.0006178660481772219
2022-05-10,-0.001831039134080631
2022-05-11,-0.0027024798843555053
2022-05-12,0.005913948337730018
2022-05-13,-0.0017911471080217616
2022-05-16,-0.0016432724190066689
2022-05-17,-0.003977486925016455
2022-05-18,0.004264886766457827
2022-05-19,-0.0013664508697196422
2022-05-20,0.0006261791061195287
2022-05-23,0.004419539133815544
2022-05-24,0.005820551120293865
2022-05-25,0.0069472950003412835
2022-05-26,0.004535234807375812
2022-05-27,0.0016805851558944
2022-05-30,0.0029659789383622024
2022-05-31,-0.000600450796195534
2022-06-01,0.0016383863113567246
2022-06-02,-0.002080906900620347
2022-06-06,-0.007884935478418342
2022-06-07,0.002031541797246261
2022-06-08,-0.00044958535037642857
2022-06-09,0.007422589358015279
2022-06-10,-0.003408234435582297
2022-06-13,-0.006843546529101164
2022-06-14,0.006936844412950295
2022-06-15,0.009163625301821531
2022-06-16,-0.006287882140609258
2022-06-17,-0.008817102344587258
2022-06-20,-0.0019538679004455625
2022-06-21,0.007990429369524892
2022-06-22,0.0016785494305918587
2022-06-23,-0.005104466853902362
2022-06-24,-0.004885507007790848
2022-06-27,-0.0019549672881908147
2022-06-28,-0.00037353177270836786
2022-06-29,0.009269163762835082
2022-06-30,-0.007510483993411571
2022-07-01,0.0020418561976657894
2022-07-04,-0.008788465338749787
2022-07-05,-0.0025313676881910854
2022-07-06,0.003433223732492477
2022-07-07,-0.004673519026378562
2022-07-08,0.01003430821306635
2022-07-11,0.010551026942536425
2022-07-12,0.006063797891685323
2022-07-13,-3.362001338711354e-05
2022-07-14,-0.005442527967979949
2022-07-15,-0.0008781328174945321
2022-07-18,-0.0021121107343930064
2022-07-19,0.004989254860402893
2022-07-20,-0.0009596159999826884
2022-07-21,0.004595538360062168
2022-07-22,0.0056261460880355505
2022-07-25,0.0046600253992190015
2022-07-26,-0.0036612867629467406
2022-07-27,-0.004883474336804553
2022-07-28,0.001699305450455558
2022-07-29,0.001956367570267021
2022-08-01,-0.011298916822883932
2022-08-02,-0.0003847903414199348
2022-08-03,-0.0006339622555239212
2022-08-04,-0.00041256083708946054
2022-08-05,-0.000896897394977701
2022-08-08,-0.007945727332190875
2022-08-09,-0.004699227097326487
2022-08-10,0.0021382266703342716
2022-08-11,0.007063599486158725
2022-08-12,0.0077663547587017495
2022-08-15,-0.007325726085757085
2022-08-16,-0.0020487742006668427
2022-08-17,-0.00015244820429883023
2022-08-18,-0.006543341936312593
2022-08-19,0.012379048769335257
2022-08-22,-0.006075847430964398
2022-08-23,0.0032255667823818373
2022-08-24,0.014476834645686111
2022-08-25,0.003713124360309177
2022-08-26,0.0022091152334321297
2022-08-29,0.0023721254731737173
2022-08-30,0.009564154576166831
2022-08-31,0.010241262087571043
2022-09-01,0.0033062680912499306
2022-09-02,-0.0008172134614574903
2022-09-05,0.0008017046694550055
2022-09-06,-0.003512443544512904
