date,daily_excess_return,cumulative_excess_return
2022-01-04,0.0116131061513099,0.011613106151309838
2022-01-05,0.0170666275649897,0.028877930273856656
2022-01-06,0.0013015048447286,0.030217019884742458
2022-01-07,0.0090016053766717,0.03949062695007566
2022-01-10,-3.4219223243256745e-05,0.03945505638825275
2022-01-11,0.0041669205688417,0.04378638304310356
2022-01-12,-0.005837806965567,0.03769295962561059
2022-01-13,0.0110431074666291,0.049152314496120564
2022-01-14,-0.0084146446370835,0.04032407059946208
2022-01-17,-0.0077873057044962,0.03222274902995825
2022-01-18,0.0014115318850243,0.0336797643526614
2022-01-19,0.0091585910348886,0.04314681457540748
2022-01-20,0.0082926745366093,0.05179729160258195
2022-01-21,0.0053957292843388,0.05747250505007018
2022-01-24,-0.0057181877394222,0.051425678736916725
2022-01-25,0.0004188772152503,0.05186609699726863
2022-01-26,0.0018778294008887,0.05384132208000825
2022-01-27,0.0079359819165838,0.06220458775498394
2022-01-28,0.0076332883616983,0.07031270167243653
2022-02-07,0.0098432965030167,0.08084810694594302
2022-02-08,0.016542278964121,0.09872779784888497
2022-02-09,-0.0045992364691632,0.093674488891335
2022-02-10,0.0063234193042288,0.100590251266933
2022-02-11,0.0085838007379013,0.11003749867788515
2022-02-14,-0.0022707987015603,0.10751682696720422
2022-02-15,-0.0111839382619492,0.09513042715033304
2022-02-16,0.0042182720978592,0.09974998527469792
2022-02-17,-0.0031751891221901,0.09625807108432505
2022-02-18,0.0007233161044736,0.09705101220179935
2022-02-21,-0.0022314651772389,0.09460298107041631
2022-02-22,0.0022281058575197,0.09704187238419792
2022-02-23,-0.0103539211622992,0.08568318732579083
2022-02-24,-0.0018232274764481,0.08370373990794056
2022-02-25,-0.0029867310915722,0.08046700825390452
2022-02-28,-0.003346149692632,0.07685160390633672
2022-03-01,0.0004516148905609,0.0773379261255851
2022-03-02,0.0076374302093756,0.08556601934828256
2022-03-03,0.0119978062675383,0.09859043013904611
2022-03-04,0.0005523899359878,0.09919728043642739
2022-03-07,0.0068160187588904,0.10668942971960327
2022-03-08,0.0047447790360147,0.11194042652511582
2022-03-09,-0.0044111455357928,0.10703549547658198
2022-03-10,2.25325267965068e-05,0.1070604397835484
2022-03-11,0.0036337032116899,0.11108316885912473
2022-03-14,0.0034268136537892,0.11489064383266645
2022-03-15,-0.0027350564760067,0.11184135495721259
2022-03-16,-0.00053273681597,0.11124903613390891
2022-03-17,-0.0063167491582586,0.10422955472029427
2022-03-18,0.0067506069686461,0.11168377444737398
2022-03-21,-0.0015711685368722,0.10993713187801091
2022-03-22,0.006510992932001,0.11716392469863424
2022-03-23,-0.0031366833784001,0.11365973518508388
