factor_name,annual_ic,annual_rank_ic,ic_ir,rank_ic_ir
Uptrend_Pullback_With_Range_Stability_120D_5v20,-0.0015976222325083137,-0.0005823138628319261,-0.016277630924639838,-0.005586043333896069
Gated_Momentum_Flip_VSTD5_Median60,-0.0027053973440229785,-0.0007995913666106214,-0.023002653133704705,-0.007900305705703973
RejectionVol_GatedByAbsorptionTop60_5_20,-0.0009580906068369226,-0.0008214564706472497,-0.010354800650590492,-0.007370168851070474
WickImbalance_x_WickShare_Shock_40D_035,-0.006806713506469818,-0.0008270136073429711,-0.07679633031410243,-0.011787203995331187
SmoothTrend_ResidualTightness_40_5_60,-0.005346346302162231,-0.001063701540106416,-0.029098554333600677,-0.005727406654576202
WickImbalance_ShockReversal_60D_025,-0.005458736721366489,-0.0012429584708157906,-0.06515893978517202,-0.017326564070904837
Compression_Expansion_CLV_Gated_20_60,-0.001055243635680973,-0.0016361700748683682,-0.016121578943543994,-0.024168878060232633
SmoothReprice_VolGrowthUnc_40_5_60,-0.0037143634156154752,-0.0016694850605247825,-0.02734072171470338,-0.012184421500796207
Continuous_CompressToExpand_DirectionalScore_20_60,0.005521151588570679,-0.0022632336690975945,0.0498121221667681,-0.020365840080971823
ATR_Residual_Range_Expansion_10D,-0.007623007937922825,-0.0023044879118205366,-0.04741991739166251,-0.013081777918751133
Absorption_Efficiency_20_5,0.005980064135714408,-0.0030239095888088957,0.045463933842819285,-0.021835192041679868
TrueRange_ZScore_20D,0.0036509729536934373,-0.003736534017824142,0.02950778848145716,-0.03026412726323245
Shock_Continuation_TrendSync_60_5_10_20,0.0010497237213254124,-0.0037815178043028525,0.009568628732923985,-0.035946379551206616
TrendFit_R2_10D,-0.0009274717631818999,-0.0043107753607600045,-0.009758186891594,-0.03464711984837425
ShockStd5_StabilityInvResi10_Rank,0.005092489298023035,-0.0047311072566230475,0.04566090572829925,-0.041236504941264386
Dynamic_Exhaustion_Intensity_Index,-0.005064467177399561,-0.004750800025234169,-0.05383689804011318,-0.046510331961652975
Stability_Weighted_RSQR10_Rank,-0.008184749675837764,-0.0050803932079236105,-0.07691206886600976,-0.042398156111929465
Capitulation_Composite_Z_60_20_5,-0.019197055361167895,-0.005263011669875385,-0.13314141274220026,-0.058041504277689324
Absorption_Spread_20D,0.0029729990066773506,-0.005854424564095774,0.02378228088310161,-0.044479423137788056
FlowDriven_ShockReversal_CLV_DV_ILLIQ_3_20_40,-0.012105666514608772,-0.006283476400314566,-0.08255180396797293,-0.035290672308920606
CS_Absorption_Amihud_20D,0.00215389859539691,-0.006438039253414641,0.017812189578903948,-0.051141075414179255
Absorption_ActivityMinusImpact_20D,0.00215389859539691,-0.006438039253414641,0.017812189578903948,-0.051141075414179255
Overnight_AbsShare_Rank_5D,-0.012842760774902482,-0.006456676765085106,-0.08188144836879672,-0.038631680384118953
MarketNeutral_ResidualStrength_TSsum20,0.0011984775501065988,-0.006925499017835704,0.005589428458733513,-0.03215716774738544
Gated_CapitulAbsorb_Reversal_60D20D,-0.004475543992177996,-0.007554111877895995,-0.04442071682534444,-0.07066443923191922
Exhaustion_Intensity_Ratio_10D,-0.015219411012271315,-0.0076416186173215075,-0.09155116929443963,-0.04113314855089835
DualSleeve_CompositeSNR_40_10_5_60,-0.005046485428550815,-0.00800864805157212,-0.03925974980902057,-0.05532691525920428
SellPressure_ContinuationScore_252D_TrendStrong_10D,-0.013648503413486914,-0.008206996315946506,-0.11052566809387478,-0.06215843257816358
RejectionVolAbsorption_Weighted_5_20,-0.0087251382654895,-0.00871350137621201,-0.08454379601998349,-0.07522644863661744
RejectionPlusVolSlopePlusAbsorption_5_20,-0.005757870584853747,-0.009628518736965035,-0.04825758269921144,-0.07546110933342445
Ranked_Volatility_Expansion_Reversal,-0.012702419828341121,-0.010204409144135491,-0.08768308836257942,-0.0653620004023012
ShockReversal_Range_CLV_ILLIQ_3_20_40,-0.00815197055322179,-0.010238579204557261,-0.07278293399042537,-0.08310085781333995
Loser60_DownSNR10_AntiCrash5,-0.0038493205382139494,-0.010698453045724298,-0.022040447510237097,-0.05157453333351014
TrendSNR40_LowVol5_VolDisp60,-0.006599366817316627,-0.011661363355053102,-0.07707072589656505,-0.09496246447855083
Divergent_Volume_Dryup_Rank,-0.01764244072959563,-0.011819279506143731,-0.11012362737797395,-0.0613289054479538
TrendComposite_R2_10D_CorrRV_20D,-0.0009558571400443441,-0.011945816137575139,-0.008155326007020895,-0.09564948089040498
Loser_Stress_Gap_Reversion_60_5_10,-0.0053407604465056475,-0.01249783845399281,-0.0635222621049703,-0.1668978090549418
RegimeSwitch_Weak60_Reversal5_Trend10_20,-0.003236322562389195,-0.0128981185663358,-0.025844477041556985,-0.10023772268005268
TrendSlope_to_Range_Ratio_10D,-0.006414101552471718,-0.013684434340742397,-0.05700286639545734,-0.11082394176714462
RSQR10_x_ROC60DeclineMagnitude,-0.014163883406623503,-0.01438816525906467,-0.07839186456483367,-0.07193122396126128
PV_ChasingRisk_Corr20_x_VolInstab5,0.005012010693353503,-0.014889669166905529,0.03924446700280812,-0.10878743657757659
ReversalComposite_RESI5_KLOW5,-0.010945383760692358,-0.015223802200204375,-0.06662763810679245,-0.08693472258242853
PV_Corr20_InvVolInstab5,-0.005247102950879222,-0.015755631536993144,-0.04527347610484546,-0.11757098511889966
DualCompression_TrendOnlyIfCoiled_10_60_50_120,-0.0086374233670126,-0.015903119860208245,-0.07684059869447472,-0.1375035586212392
RSQR10_TrendContinuation_in_ROC60Decline,-0.01626616169855046,-0.018401940456361746,-0.1084767090839361,-0.09897406860748309
StableFlow_MomentumSlope_20v60,-0.003317234083059808,-0.020417200503470897,-0.036894124480906454,-0.11365034399774873
Capitulation_RegimeScore_DD60_Corr20_Overnight20,-0.01791913753083518,-0.021549852393658864,-0.10636104882312918,-0.11331542881893157
HighClose_Shock_With_VolSync_60_20,-0.008989264428820427,-0.02738139788258892,-0.06687153599394999,-0.1935186850645714
Gated_CapitulAbsorb_Reversal_50D15D,-0.016545925914858813,-0.027767247790620595,-0.1457284662101286,-0.24447373542445142
Drawdown_Gated_NegCorr_60D_20D_thr20pct,-0.009546625250699856,-0.02820754618991855,-0.06926650753375348,-0.17224081405114833
KineticLength_AbsRetSum_Z_10D,-0.02462202179534501,-0.07200915542360622,-0.11631485744034077,-0.37079340041612296
ResidualMom_AbsorpGate_20D,,,,
ResidualMom_VolumeConfirm_20D,,,,
CLV_ShockReversal_TSRank_60D_030,,,,
