date,SH000905,SH600004,SH600006,SH600007,SH600008,SH600021,SH600022,SH600026,SH600027,SH600032,SH600037,SH600038,SH600039,SH600056,SH600060,SH600062,SH600064,SH600066,SH600079,SH600095,SH600096,SH600098,SH600109,SH600118,SH600120,SH600126,SH600129,SH600131,SH600132,SH600141,SH600143,SH600153,SH600155,SH600157,SH600158,SH600160,SH600161,SH600166,SH600167,SH600170,SH600171,SH600177,SH600188,SH600195,SH600201,SH600208,SH600216,SH600233,SH600236,SH600256,SH600258,SH600259,SH600266,SH600271,SH600282,SH600295,SH600297,SH600298,SH600299,SH600307,SH600312,SH600315,SH600316,SH600325,SH600329,SH600339,SH600348,SH600350,SH600352,SH600361,SH600363,SH600369,SH600372,SH600373,SH600376,SH600377,SH600378,SH600380,SH600390,SH600392,SH600398,SH600399,SH600409,SH600415,SH600416,SH600418,SH600435,SH600446,SH600466,SH600481,SH600482,SH600483,SH600486,SH600487,SH600489,SH600497,SH600498,SH600499,SH600500,SH600507,SH600511,SH600516,SH600517,SH600521,SH600522,SH600528,SH600529,SH600535,SH600536,SH600546,SH600549,SH600556,SH600562,SH600563,SH600566,SH600567,SH600572,SH600578,SH600580,SH600582,SH600583,SH600597,SH600598,SH600606,SH600612,SH600623,SH600637,SH600639,SH600642,SH600643,SH600648,SH600649,SH600655,SH600657,SH600663,SH600667,SH600673,SH600685,SH600688,SH600699,SH600704,SH600705,SH600707,SH600717,SH600718,SH600720,SH600728,SH600729,SH600732,SH600733,SH600737,SH600739,SH600754,SH600755,SH600763,SH600764,SH600765,SH600776,SH600782,SH600787,SH600801,SH600803,SH600808,SH600811,SH600816,SH600820,SH600823,SH600827,SH600835,SH600839,SH600848,SH600859,SH600862,SH600863,SH600867,SH600871,SH600872,SH600873,SH600875,SH600879,SH600884,SH600885,SH600895,SH600901,SH600903,SH600906,SH600908,SH600909,SH600917,SH600925,SH600927,SH600928,SH600956,SH600959,SH600967,SH600968,SH600970,SH600977,SH600985,SH600988,SH600995,SH600998,SH601000,SH601001,SH601003,SH601005,SH601016,SH601019,SH601058,SH601061,SH601077,SH601098,SH601099,SH601106,SH601108,SH601117,SH601118,SH601128,SH601136,SH601139,SH601155,SH601156,SH601158,SH601162,SH601168,SH601179,SH601187,SH601198,SH601200,SH601212,SH601216,SH601228,SH601231,SH601233,SH601298,SH601333,SH601399,SH601456,SH601555,SH601567,SH601568,SH601577,SH601598,SH601607,SH601608,SH601611,SH601615,SH601636,SH601665,SH601666,SH601689,SH601696,SH601699,SH601717,SH601718,SH601778,SH601828,SH601858,SH601860,SH601866,SH601869,SH601872,SH601880,SH601918,SH601921,SH601928,SH601933,SH601958,SH601965,SH601966,SH601969,SH601975,SH601990,SH601991,SH601992,SH601997,SH603000,SH603026,SH603056,SH603077,SH603087,SH603127,SH603129,SH603156,SH603160,SH603179,SH603185,SH603198,SH603218,SH603225,SH603228,SH603233,SH603267,SH603290,SH603298,SH603305,SH603317,SH603338,SH603341,SH603345,SH603355,SH603379,SH603444,SH603456,SH603486,SH603515,SH603517,SH603529,SH603556,SH603565,SH603568,SH603589,SH603596,SH603605,SH603606,SH603613,SH603638,SH603650,SH603658,SH603659,SH603688,SH603707,SH603708,SH603712,SH603719,SH603728,SH603737,SH603786,SH603816,SH603826,SH603858,SH603866,SH603868,SH603882,SH603883,SH603885,SH603893,SH603899,SH603927,SH603939,SH603979,SH603983,SH605117,SH605358,SH605589,SH688002,SH688005,SH688006,SH688009,SH688017,SH688027,SH688029,SH688032,SH688047,SH688052,SH688063,SH688065,SH688072,SH688082,SH688088,SH688099,SH688100,SH688105,SH688107,SH688114,SH688116,SH688120,SH688122,SH688153,SH688169,SH688172,SH688180,SH688183,SH688185,SH688188,SH688200,SH688208,SH688213,SH688220,SH688234,SH688235,SH688248,SH688249,SH688256,SH688276,SH688278,SH688281,SH688289,SH688295,SH688297,SH688301,SH688318,SH688321,SH688331,SH688348,SH688349,SH688361,SH688363,SH688375,SH688385,SH688387,SH688390,SH688425,SH688469,SH688475,SH688516,SH688520,SH688521,SH688525,SH688536,SH688538,SH688561,SH688563,SH688567,SH688568,SH688578,SH688582,SH688608,SH688617,SH688676,SH688690,SH688702,SH688728,SH688772,SH688777,SH688778,SH688779,SH688819,SH689009,SZ000009,SZ000012,SZ000021,SZ000027,SZ000028,SZ000031,SZ000032,SZ000034,SZ000039,SZ000046,SZ000050,SZ000060,SZ000062,SZ000066,SZ000089,SZ000090,SZ000155,SZ000156,SZ000158,SZ000400,SZ000401,SZ000402,SZ000403,SZ000415,SZ000423,SZ000426,SZ000429,SZ000488,SZ000513,SZ000519,SZ000528,SZ000537,SZ000539,SZ000540,SZ000543,SZ000547,SZ000553,SZ000559,SZ000563,SZ000581,SZ000582,SZ000591,SZ000598,SZ000623,SZ000629,SZ000630,SZ000636,SZ000656,SZ000671,SZ000683,SZ000685,SZ000686,SZ000690,SZ000703,SZ000709,SZ000717,SZ000718,SZ000723,SZ000728,SZ000729,SZ000733,SZ000738,SZ000739,SZ000750,SZ000758,SZ000778,SZ000783,SZ000785,SZ000807,SZ000818,SZ000825,SZ000830,SZ000831,SZ000869,SZ000877,SZ000878,SZ000883,SZ000887,SZ000893,SZ000898,SZ000921,SZ000930,SZ000932,SZ000933,SZ000937,SZ000951,SZ000958,SZ000959,SZ000960,SZ000961,SZ000967,SZ000970,SZ000975,SZ000983,SZ000987,SZ000988,SZ000990,SZ000997,SZ000998,SZ000999,SZ001203,SZ001213,SZ001227,SZ001286,SZ001389,SZ001696,SZ001872,SZ001914,SZ001965,SZ002002,SZ002004,SZ002007,SZ002008,SZ002010,SZ002013,SZ002019,SZ002025,SZ002028,SZ002030,SZ002032,SZ002038,SZ002044,SZ002048,SZ002056,SZ002064,SZ002065,SZ002075,SZ002078,SZ002080,SZ002081,SZ002085,SZ002092,SZ002110,SZ002120,SZ002124,SZ002127,SZ002128,SZ002130,SZ002131,SZ002138,SZ002146,SZ002152,SZ002153,SZ002155,SZ002156,SZ002174,SZ002180,SZ002183,SZ002185,SZ002191,SZ002192,SZ002195,SZ002202,SZ002203,SZ002212,SZ002221,SZ002223,SZ002233,SZ002240,SZ002242,SZ002244,SZ002249,SZ002250,SZ002261,SZ002262,SZ002266,SZ002268,SZ002273,SZ002281,SZ002294,SZ002299,SZ002302,SZ002312,SZ002318,SZ002326,SZ002340,SZ002353,SZ002368,SZ002372,SZ002373,SZ002375,SZ002382,SZ002384,SZ002385,SZ002387,SZ002390,SZ002396,SZ002399,SZ002407,SZ002408,SZ002409,SZ002410,SZ002414,SZ002416,SZ002422,SZ002423,SZ002424,SZ002429,SZ002430,SZ002432,SZ002434,SZ002436,SZ002439,SZ002440,SZ002444,SZ002458,SZ002461,SZ002463,SZ002465,SZ002468,SZ002472,SZ002487,SZ002497,SZ002500,SZ002505,SZ002506,SZ002507,SZ002508,SZ002511,SZ002517,SZ002518,SZ002531,SZ002532,SZ002557,SZ002558,SZ002563,SZ002568,SZ002572,SZ002595,SZ002600,SZ002603,SZ002607,SZ002608,SZ002624,SZ002625,SZ002653,SZ002670,SZ002673,SZ002683,SZ002690,SZ002701,SZ002705,SZ002738,SZ002739,SZ002745,SZ002756,SZ002761,SZ002773,SZ002791,SZ002797,SZ002815,SZ002821,SZ002831,SZ002837,SZ002841,SZ002850,SZ002851,SZ002865,SZ002867,SZ002901,SZ002925,SZ002926,SZ002936,SZ002939,SZ002945,SZ002946,SZ002948,SZ002958,SZ002966,SZ002984,SZ002985,SZ003022,SZ003031,SZ003035,SZ300001,SZ300002,SZ300003,SZ300009,SZ300012,SZ300017,SZ300024,SZ300026,SZ300037,SZ300054,SZ300058,SZ300070,SZ300072,SZ300073,SZ300088,SZ300114,SZ300115,SZ300118,SZ300133,SZ300136,SZ300140,SZ300142,SZ300144,SZ300146,SZ300166,SZ300168,SZ300182,SZ300207,SZ300212,SZ300223,SZ300244,SZ300251,SZ300253,SZ300257,SZ300271,SZ300285,SZ300296,SZ300308,SZ300315,SZ300339,SZ300346,SZ300357,SZ300363,SZ300373,SZ300376,SZ300383,SZ300390,SZ300394,SZ300395,SZ300418,SZ300438,SZ300442,SZ300450,SZ300454,SZ300458,SZ300463,SZ300474,SZ300476,SZ300482,SZ300487,SZ300496,SZ300502,SZ300529,SZ300558,SZ300567,SZ300568,SZ300573,SZ300595,SZ300601,SZ300604,SZ300618,SZ300623,SZ300627,SZ300630,SZ300676,SZ300677,SZ300679,SZ300682,SZ300699,SZ300724,SZ300735,SZ300741,SZ300748,SZ300751,SZ300757,SZ300763,SZ300765,SZ300769,SZ300776,SZ300803,SZ300832,SZ300850,SZ300857,SZ300861,SZ300866,SZ300869,SZ300888,SZ300919,SZ300957,SZ301029,SZ301165,SZ301236,SZ301267,SZ301301,SZ301308,SZ301358,SZ301498,SZ301536
2022-01-04,7.4518557,3.7766204,3.7551622,4.6486955,3.2336957,4.143678,1.7361344,1.1472785,2.113082,3.019802,1.709757,14.988991,24.435114,12.985539,8.377358,9.107563,13.771629,20.485092,22.698732,4.9284673,3.2248995,2.7288344,15.830941,20.781662,8.950773,2.3927093,9.348668,7.85529,41.739017,22.023722,19.845915,11.237823,3.3763065,5.585961,9.086409,18.765583,20.402645,6.045992,8.071264,8.446532,4.457433,10.071558,6.5644174,9.228031,21.719671,4.9976134,16.58386,13.403934,4.404762,10.149057,9.491428,16.120253,3.5134146,10.150476,2.7185502,8.541265,2.7546012,53.346622,4.372862,1.371758,7.860846,32.653,19.948717,8.820628,14.965014,0.8533071,8.387801,3.1514423,16.264786,2.0392535,11.265809,9.839081,17.527414,13.323913,6.2588234,4.763441,24.047905,8.517998,3.9574971,17.3264,3.6771653,14.12963,11.34334,7.104881,11.357252,10.366471,22.427914,24.413828,2.5748174,15.922954,11.539841,10.971052,58.391197,20.246042,13.974612,10.572254,7.2551575,32.29346,3.335902,24.308802,28.181818,25.957644,18.144676,11.507242,24.421415,6.7875,16.380514,10.486707,15.755269,8.751269,15.363636,5.7293367,20.075153,42.630108,12.783985,3.2860637,10.497948,2.7818992,14.430665,8.750127,3.6872811,3.3381295,6.1839623,3.598775,22.305502,2.6901948,3.210902,4.4561305,3.5551672,2.9131594,2.9065092,1.428083,9.38637,2.9332707,5.986014,7.4874554,10.866968,8.739676,2.9359431,10.791515,10.778369,12.775212,1.8742586,1.9954379,4.400895,7.9664598,7.4618344,9.089707,13.123442,7.176384,5.9286485,20.608831,15.282265,8.895788,104.048996,9.848153,39.664497,8.261905,4.7968636,4.8920383,21.940086,10.243963,1.9229025,2.503642,10.483558,5.066225,3.2517483,3.2912104,5.0246987,2.4880953,9.268292,11.726433,25.578894,4.357635,22.784452,1.2176871,27.092405,10.1232395,5.1664,5.20519,23.332796,38.62672,4.3044086,0.6588889,4.361635,2.3567467,1.0139751,0.6868906,1.9636753,,1.3048686,0.7062315,3.8995633,0.58502537,11.090106,1.0442177,8.584895,1.0872275,5.893421,8.831169,15.472998,0.88303477,2.0901015,1.9048913,1.727825,0.32,4.50641,0.5119617,7.4341316,,0.45775402,0.9956522,0.22853054,0.64492756,0.7089689,2.4173913,0.5059037,1.2224026,,1.3810152,1.5805792,0.9436372,0.8752066,1.7868217,0.48020706,0.7984596,0.7545165,0.9455371,0.5756231,1.2109375,2.8816931,1.0636364,3.1392949,2.1753619,0.9789157,0.50080776,0.63739836,2.2908497,1.5292517,4.698572,0.59744865,0.7567333,1.0245398,6.440726,1.4843423,2.062,3.7850878,3.90106,0.7487047,2.4537132,4.8478923,1.7220812,5.050633,0.91284984,0.55267423,1.3211447,0.71418875,0.9898477,0.789823,0.3042351,0.8650546,0.99843013,0.898855,0.5233981,0.6655405,0.9030354,1.1783834,0.4532151,4.203166,2.05832,0.8159839,0.61933535,2.2399268,0.7388256,0.44244844,0.8798038,1.7903225,21.676628,1.5523673,2.8879416,1.1116472,23.174347,9.748344,0.7242657,3.902718,4.3346553,6.180041,4.682166,1.7629285,0.78552836,2.1064467,2.4269662,8.462436,20.365667,1.439693,2.935842,2.501548,13.514916,,10.537165,1.7405386,0.69635975,6.203575,8.80153,7.2629204,1.3598326,4.389728,1.1141576,0.60681754,1.2478874,6.1688232,3.3789062,3.026679,9.53101,17.515665,10.6278105,15.095991,2.7936866,3.73,9.47437,10.382132,10.759152,1.6308554,6.567939,2.5373394,1.7903525,20.998257,2.122159,3.284427,5.1083846,0.55076426,3.0802624,1.988829,10.411823,3.1625054,3.3310559,9.44548,7.2708554,1.7051502,7.7175465,1.380606,1.112238,5.262566,16.40113,1.0734742,1.5256972,2.4461942,1.9318931,0.4384678,2.8869846,0.47015792,1.8844448,0.90972537,,,0.7859663,1.197707,,0.91899806,0.7720824,0.81459266,0.8334988,1.2025776,1.0818505,,2.7674644,,1.7203128,,1.5368526,,0.39933774,0.6800373,0.7071812,1.553551,1.4631335,1.0242915,,,,0.8819108,0.7938182,,0.4641243,0.57755274,0.80906516,,0.5148199,,,3.0102437,0.7706905,0.36533418,,,,,1.7763808,,0.8669052,,3.1842222,0.62287104,,,3.7995176,0.80580264,0.52993244,,3.6439025,0.74523807,0.6611007,,1.1906295,0.89778847,0.75693905,,0.84309393,1.0048245,1.273922,0.7030123,,0.8624113,1.4044577,0.69244224,0.82747,1.0034528,0.7013663,1.7911688,12.938669,8.581224,5.041262,4.002344,10.856938,2.7054226,6.6790123,7.3922734,3.538194,3.5303926,4.1254625,8.309731,6.240905,5.9687734,2.4494693,7.9900165,8.543046,2.8053098,5.197561,8.211579,5.575192,5.128548,18.606293,3.8574064,10.430998,7.459264,3.4366863,3.3619804,24.235685,8.107459,7.279016,9.005298,2.854364,13.990897,2.923341,24.64092,6.318739,8.623095,5.3138347,9.635314,4.0998006,16.086044,13.59869,16.76488,3.5619657,5.322062,9.740039,10.145015,8.052671,10.533457,8.661167,5.07351,13.1602125,17.20643,2.4245198,1.6657203,23.638037,8.399231,3.873606,3.2622874,30.87396,15.340057,34.87855,7.7797103,4.6555333,3.8285186,9.932558,2.1505039,11.579268,21.605715,6.374723,13.99869,25.14784,7.6419873,19.290781,4.671182,5.4385633,31.229958,14.763926,1.8908507,4.831081,5.6795774,2.0758123,7.0929093,3.5801816,7.358829,3.7629032,2.7365146,6.548818,6.458128,8.563063,7.5458703,8.171402,4.9973702,9.919608,13.734684,4.671271,8.918306,23.973404,15.2265625,1.203403,1.0666667,,,,11.27576,1.8420547,11.866433,0.75786716,7.9352603,11.381708,71.84737,36.79494,6.527945,66.505,11.688667,28.496841,38.19516,39.27459,53.72551,18.636005,15.064639,25.295107,10.016089,12.946623,10.170417,2.053528,4.6908665,10.927175,9.372479,5.381707,2.4127219,1.4303317,4.716842,4.729062,3.4759846,1.6269962,3.2588573,3.822364,7.177551,1.0470473,2.597854,8.345337,0.42303032,1.7423567,2.815294,6.1673045,1.907083,6.1341352,3.185437,16.219341,2.1814551,0.98503816,1.5487725,2.295922,3.015855,23.438461,1.91733,4.1952057,2.4733753,1.1934156,3.8508708,8.304182,2.7929032,9.684697,3.3458934,17.196184,5.1004133,2.5874455,4.7659383,2.2575238,1.0986372,3.5862122,2.3086758,10.445455,4.297831,4.9428487,2.487959,7.753722,1.2935531,1.1778908,1.8727022,2.8819895,1.8813672,0.5814636,1.4709237,2.5185304,0.36785612,6.448128,3.4728363,7.527106,14.202682,7.1844583,0.75330293,1.4199018,0.8409543,2.0597088,1.3432293,2.6463313,6.013153,3.219481,4.952342,7.5255613,1.6976352,4.919155,2.664448,1.2145523,2.5138476,1.5006009,0.5113446,2.9669256,3.6214285,4.5519137,0.58779204,2.0062091,0.40869018,5.1563725,6.3983655,2.8017066,1.600667,3.2144685,6.1035166,1.6245946,5.3115354,1.4400735,0.7218287,11.125558,5.353101,5.5131693,1.6005013,1.8021486,2.0599751,0.53196347,2.5897129,7.948518,3.3857067,2.5213006,1.4110345,5.0781736,9.560912,2.6969824,3.2557378,9.175229,1.5559531,1.0455426,9.474289,2.2337787,2.1687915,8.676433,0.77937335,1.5977012,18.09918,1.4445703,5.9135804,4.897268,4.3586297,4.231735,5.5218725,1.6066946,3.2072072,1.937037,0.74596184,0.61573374,1.4675467,2.5431862,2.0866241,0.8033794,0.74561405,0.6342756,1.3326007,6.680641,2.7563636,5.236471,4.069307,3.9609091,0.95568514,1.6250789,4.755192,10.968396,3.5895324,3.586161,3.6015024,9.460238,9.297608,5.987744,0.88880104,3.0066655,5.7743325,6.7782393,2.6721811,4.4136143,1.7693509,1.7216141,6.528051,0.6240854,5.80352,3.5790045,5.458918,4.3445253,4.4378047,3.0035715,13.380907,10.68195,8.171075,7.5611444,4.507027,13.864091,1.3111111,2.9817007,19.558325,8.118094,8.96789,2.5358334,6.1108785,4.8871913,10.264151,8.126418,12.24267,8.776981,5.514322,41.459015,5.7242947,11.328131,3.2415326,10.087342,1.5605073,46.20203,4.372979,7.0,2.2771983,15.602343,6.4604855,8.048611,11.969101,16.022978,7.663001,6.807074,3.2134387,7.535565,5.4047465,18.34724,20.313503,30.970465,24.368973,9.967094,5.5252576,7.011963,11.4827795,4.574847,9.2047,1.9423708,6.8789406,7.558914,5.275625,2.0396109,1.0246491,8.347939,13.161725,2.5487924,16.217415,1.2664585,14.62151,4.870638,4.363333,1.9236726,10.602967,2.2195668,1.0770768,0.7007354,0.34177965,0.67936635,1.6905882,1.1680384,0.8275046,,,,,,,,
2022-01-05,7.3183203,3.8888888,3.7109144,4.53913,3.2141304,3.9224138,1.707563,1.1355389,2.0953436,2.8633664,1.7312434,14.137614,23.89313,12.6829815,8.401192,8.910924,13.74279,20.354956,23.619686,4.991241,3.1077645,2.82454,15.719298,20.651838,8.7502575,2.3786247,9.4588375,7.5078497,40.549686,20.379562,19.736965,11.510029,3.3658535,5.4354553,9.009901,18.51626,20.298412,5.977004,7.974713,8.32948,4.355146,10.086375,6.446319,9.143493,21.503279,5.1455846,16.134493,13.387292,4.2504764,10.436855,9.322857,15.6075945,3.5060976,10.135619,2.704691,8.227224,2.7239263,51.98671,4.3420753,1.3530259,7.6343794,32.64568,19.134033,9.008968,14.303207,0.8533071,8.159638,3.1754808,16.341398,2.0289576,11.049303,9.766284,16.318539,13.254348,6.4213905,4.795699,22.23503,8.334084,3.9504132,16.896925,3.7001312,13.555555,11.136961,6.9768085,10.603053,9.614035,21.558283,24.515995,2.562044,15.608347,11.294821,10.526316,57.839855,19.9866,14.008463,10.467245,7.198697,30.557384,3.2456934,24.339106,27.810345,25.244936,17.702547,11.545374,23.385147,6.714286,15.823073,10.052631,15.81733,8.635787,15.115703,5.862852,19.309816,38.92903,11.908752,3.2665036,10.311901,2.6557863,14.21646,8.530726,3.7028394,3.3633094,6.0833335,3.606979,22.175,2.6668687,3.1687217,4.4026995,3.4228656,2.9174213,2.9109764,1.4144062,9.431636,2.9407895,5.986014,7.4229393,10.532126,8.333932,2.9288256,10.179394,10.70656,12.615432,1.8659549,2.0188375,4.2485547,8.064596,7.354073,9.049103,12.256858,7.010332,5.903784,20.491549,14.824313,8.944385,103.03341,9.367877,37.935875,8.184524,4.7789397,4.8079863,23.06536,10.16403,1.9070295,2.4791884,10.390882,5.075213,3.2613313,3.358888,4.945783,2.465873,9.292683,11.6885395,24.445696,4.156142,22.43993,1.2063493,27.418987,9.654929,4.9936,5.0089965,22.330914,36.84022,4.3384185,0.66,4.3207545,2.3548985,1.0186335,0.687974,1.9423077,,1.2333848,0.70771515,3.7074237,0.5837563,10.65371,1.0340136,8.187962,1.0747664,5.805263,8.972943,14.729051,0.8682824,2.0977159,1.8541666,1.7144593,0.31714284,4.2852564,0.5099111,7.021956,,0.45989305,0.9971014,0.22733779,0.63586956,0.70652837,2.3652174,0.50227064,1.2353896,,1.3388267,1.634753,0.9418758,0.85785127,1.7829458,0.47929356,0.7637997,0.75876725,0.94175494,0.57425743,1.203125,2.8491316,1.0757576,2.972485,2.2305622,0.9864458,0.5024233,0.6325203,2.393791,1.5292517,4.7091484,0.5953225,0.76194614,1.0265849,6.3246794,1.4425887,1.944,3.6140351,3.822615,0.75259066,2.3926754,4.762981,1.7385787,4.8994374,0.8851781,0.5445705,1.3004769,0.71215206,0.9807107,0.7942478,0.3059637,0.8671347,0.99843013,0.8950382,0.5097192,0.6614865,0.88701516,1.2124497,0.4474501,4.1649075,2.105939,0.78710544,0.6163142,2.2564104,0.7002629,0.44111776,0.88225675,1.7937788,21.308432,1.5824964,2.8112059,1.0931125,22.489727,9.398879,0.7230308,3.886266,4.1492314,6.0867615,4.562684,1.6780941,0.7902134,2.0776613,2.3505619,8.015095,19.229427,1.4523026,2.7575572,2.5314758,13.349542,,10.254216,1.8406113,0.6766595,6.1867285,8.484248,7.4699965,1.3788935,4.3215365,1.1014457,0.59241843,1.2992176,6.103512,3.3398438,2.9121435,9.451336,16.045725,10.248738,15.129746,2.5591884,3.7080953,9.107563,10.006458,10.706165,1.6211812,6.285496,2.546091,1.7241806,20.589108,2.0338326,3.2616165,5.0276074,0.5298869,3.1065118,2.0531588,10.09519,3.08887,3.285093,8.835007,7.2391763,1.7729614,7.457204,1.3931313,1.1321839,4.933616,15.658192,1.0477293,1.4747012,2.408843,1.839436,0.43683782,2.8128288,0.46249157,1.8197448,0.8813258,,,0.7673934,1.1514649,,0.8531792,0.7220442,0.8069894,0.8280397,1.1567663,1.0035588,,2.6651099,,1.6059283,,1.639972,,0.38509935,0.67490673,0.71300656,1.5153764,1.3886356,1.0221323,,,,0.84606785,0.7861818,,0.45809793,0.56962025,0.8022663,,0.5321385,,,2.812742,0.8023845,0.3619767,,,,,1.7460635,,0.81288016,,3.0396297,0.61800486,,,3.5149517,0.7929383,0.5125,,3.5413659,0.74523807,0.6563834,,1.1802576,0.8621519,0.7600519,,0.8267956,0.99509764,1.2147844,0.70310247,,0.8550355,1.3554235,0.6796465,0.8055236,0.9818731,0.68754065,1.7662338,12.754678,8.347324,4.9443955,3.9185467,10.670243,2.7054226,6.6628084,7.5066867,3.4867437,3.5669715,4.0943747,8.192876,6.353491,6.0747213,2.4365482,8.083195,8.317881,2.8023598,5.1707315,7.8820777,5.5806804,5.137549,17.954931,3.8186846,10.25301,7.3367534,3.454438,3.3348901,23.219042,7.62579,7.307456,8.104768,2.6621976,14.043563,2.8318079,23.96477,6.245184,8.434451,5.29805,9.723598,4.0708585,14.794333,13.283374,16.51203,3.5779915,5.261641,9.521664,10.483384,8.157261,10.786245,8.555838,5.044802,12.793321,17.382402,2.4053066,1.6103619,23.785276,8.688461,3.843866,3.2471645,30.058264,13.806916,34.122307,7.7231884,4.6051846,3.8881376,9.958139,2.1505039,11.268292,20.38857,6.2949004,14.035387,24.04319,7.6278615,18.787233,4.633005,5.2722116,30.451477,14.098144,1.8764045,5.1959457,5.5985913,2.0794225,6.9468217,3.5484116,7.1293674,3.6177418,2.665975,6.6012335,6.5812807,8.281531,6.959703,8.1989,4.847469,9.986275,13.387352,4.4815836,8.764756,23.125,14.830078,1.1894819,1.0315789,,,,11.153663,1.881421,11.442657,0.7701049,7.734104,11.086167,70.87251,35.170975,6.5580397,61.13125,11.688667,25.667894,36.69476,38.37787,54.564285,18.224842,14.916349,24.88685,9.845297,12.873638,10.11875,2.0328467,4.682904,10.544842,9.432963,5.304878,2.362426,1.4236966,4.7105265,4.694305,3.4956772,1.5768061,3.1495237,3.9106784,7.020408,1.0519685,2.5321922,7.9864364,0.43075758,1.7200637,2.8335295,6.0749044,1.8928027,6.10037,3.1433656,15.903296,2.4022825,0.9255725,1.5238885,2.316853,2.9694223,22.931469,1.9228414,4.1462817,2.5514019,1.2526749,3.6280842,8.304182,2.8158064,9.623487,3.284928,15.477481,4.79937,2.546492,4.622306,2.2209523,1.0931213,3.533788,2.2527397,9.914182,4.200846,5.062807,2.3907988,7.587123,1.298769,1.1778908,1.8419516,2.7879834,1.8367347,0.58025545,1.3751426,2.5204642,0.3595204,6.18369,3.5717497,7.3702908,13.974422,6.996075,0.73462415,1.4413209,0.8439364,1.936837,1.3323236,2.602638,5.412251,3.055431,4.81316,7.425499,1.6993244,4.69228,2.6070437,1.2226368,2.4129574,1.4553286,0.5048961,2.981798,3.422479,4.419815,0.5855313,2.0165575,0.4151973,5.1345587,6.474719,2.8246648,1.600667,3.1179345,5.5586724,1.6108108,5.0421133,1.4542356,0.73100454,10.9779825,5.5062017,5.52124,1.5428572,1.7314235,2.0472343,0.51740867,2.5681818,7.4862194,3.2333157,2.5190582,1.3986207,4.9318323,9.392182,2.646689,3.4629507,9.040367,1.5390371,1.0326227,9.01533,2.2223282,2.0775115,8.516419,0.78067887,1.5151128,17.32302,1.4381492,5.650463,4.9129324,4.153435,4.11016,4.9693017,1.6649233,3.1255255,1.905247,0.7400881,0.61573374,1.4378438,2.5566218,2.0611465,,0.74561405,0.635159,1.307326,6.358816,2.6448486,5.0541153,4.0049505,3.89,0.9511176,1.5927445,4.657348,10.951612,3.6365256,3.6903527,3.5286386,9.07881,8.787163,5.93997,0.89855075,2.936768,5.505194,6.100498,2.5421226,4.095715,1.6881291,1.6956401,6.371313,0.59521455,5.6054273,3.595441,5.4254665,4.2898855,4.3382115,2.994494,12.61432,10.435018,7.87042,7.429321,4.405811,13.372353,1.3069768,2.9817007,19.142319,8.216973,8.957339,2.5870833,5.8882847,4.6646295,10.098113,7.825173,11.859414,8.601887,5.4554024,40.209015,5.3973403,10.708167,3.4231954,9.44979,1.5557971,44.812706,4.151732,6.7834153,2.2262793,14.732688,6.1103754,8.220052,11.687734,15.361683,7.3942432,6.609003,3.1387353,7.3361225,5.2546506,17.446836,19.73899,28.898735,23.17121,9.81874,5.293541,6.6052203,11.392145,4.5198574,9.0265665,1.860644,6.813367,7.1443553,5.1608634,1.9687283,0.9960417,8.212629,12.62791,2.4592593,16.393639,1.2343928,13.905252,4.7425995,4.3444443,1.8931416,10.3497,2.1336818,1.0532401,0.6829634,0.33822033,0.66019803,1.6337647,1.1073579,0.8087432,,,,,,,,
